char_name,profession,sub_profession,rarity,skill_index,skill_name,damage_type,scenario,target_def,target_res,atk_final,atk_base,trust_atk,pot_atk,mod_atk,tal_atk_pct,mult,hit_times,max_target,duration,interval,attack_count,per_hit_raw,per_hit_eff,burst_raw,burst_eff,dps_eff,cycle_dps_eff,cycle_dps_avg_eff,heal_total,heal_dps,heal_cycle_dps,chain_times,aoe_total_raw,elemental_total,element_type,elemental_dps,time_to_burst,time_to_burst_boss,burst_trigger_dps,burst_extra_dps,burst_dps,sp_type,sp_cost,init_sp,module_used
钼铅,SPECIAL,traper,4,0,“驱兽专用”,physical,base,0,0,610.0,520.0,40.0,0.0,50.0,0.0,2.5,1,1,,,1,1525.0,1525.0,1525,1525,,76.2,808.2,,,,,,,,,,,,,,1,20,0,矿石展览柜
钼铅,SPECIAL,traper,4,1,“顽石专用”,physical,base,0,0,610.0,520.0,40.0,0.0,50.0,0.0,2.5,1,1,5.0,,1,1525.0,1525.0,1525,1525,305.0,61.0,646.6,,,,,,,,,,,,,,1,20,0,矿石展览柜
诺威尔,MEDIC,healer,4,0,步履不停,none,base,0,0,594.0,516.0,40.0,0.0,38.0,0.0,1.4,1,1,30.0,2.0357142857142856,15,831.6,,12473,,,,,12473,415.8,311.8,,,,,,,,,,,1,30,20,致祖父
诺威尔,MEDIC,healer,4,1,生命不息,none,base,0,0,594.0,516.0,40.0,0.0,38.0,0.0,0.45,1,3.0,,,1,267.3,,267,,,,,267,,33.4,,801,,,,,,,,,1,20,12,致祖父
佩德洛,SUPPORT,supportiveranger,4,0,标记射击,arts,base,0,0,891.0,765.0,45.0,0.0,0.0,0.1,1.35,1,2.0,,,1,1202.9,1202.9,1202,1202,,,,,,,,2405,,,,,,,,,2,4,0,
佩德洛,SUPPORT,supportiveranger,4,1,交替撤离,arts,base,0,0,891.0,765.0,45.0,0.0,0.0,0.1,2.1,1,3.0,8.0,2.1,4,1871.1,1871.1,7484,7484,935.6,680.4,842.4,,,,,22453,,,,,,,,,1,22,19,
Pith,CASTER,splashcaster,4,0,“为我所为”,arts,base,0,0,821.0,821.0,0.0,0.0,0.0,0.0,1.4,1,1,30.0,1.7058823529411764,18,1149.4,1149.4,20689,20689,689.6,413.8,610.8,,,,,,,,,,,,,,1,40,20,
普罗旺斯,SNIPER,closerange,4,1,杀戮嗅觉,physical,base,0,0,926.0,781.0,90.0,0.0,55.0,0.0,3.2,1,1,35.0,1.6,22,2963.2,2963.2,65190,65190,1862.6,1002.9,1273.6,,,,,,,,,,,,,,1,30,0,尾巴养护套装
绮良,SPECIAL,stalker,4,1,锚点捕捉,arts,base,0,0,858.0,798.0,60.0,0.0,0.0,0.0,1.0,1,1,8.0,3.5,3,858.0,858.0,2574,2574,321.8,91.9,275.8,,,,,,,,,,,,,,1,30,10,《闹闹生存挑战3 联机版》
青枳,PIONEER,pioneer,4,1,工程者之愿,physical,base,0,0,475.0,455.0,20.0,0.0,0.0,0.0,1.35,1,1,15.0,,1,641.2,641.2,641,641,42.8,21.4,258.9,,,,,,,,,,,,,,1,40,25,寻乡人的启明星
熔泉,SNIPER,siegesniper,4,0,信号矢,physical,base,0,0,1124.0,954.0,95.0,0.0,75.0,0.0,1.8,1,1,20.0,2.4,9,2023.2,2023.2,18208,18208,910.4,607.0,794.3,,,,,,,,,,,,,,1,25,15,弩箭调试箱
熔泉,SNIPER,siegesniper,4,1,便携破城矢,physical,base,0,0,1124.0,954.0,95.0,0.0,75.0,0.0,2.4,1,1,26.999999999999996,2.6999999999999997,10,2697.6,2697.6,26976,26976,999.1,642.3,829.6,,,,,,,,,,,,,,1,40,25,弩箭调试箱
若叶睦,SPECIAL,dollkeeper,4,1,破坏与滋养,arts,base,0,0,792.0,752.0,40.0,0.0,0.0,0.0,1.2,1,1,15.0,0.8999999999999999,17,950.4,950.4,16156,16156,1077.1,557.1,884.9,,,,,,,,,,,,,,1,25,11,睦的新朋友
桑葚,MEDIC,wandermedic,4,0,治愈云雾,none,base,0,0,526.7,388.0,35.0,0.0,35.0,0.15,1.8,1,1,,,2,948.1,,1896,,,,,1896,,632.0,,,,,,,,,,,1,3,0,宁心静神
三角初华,SUPPORT,bard,4,1,我悲悯的,arts,base,0,0,401.0,309.0,70.0,0.0,22.0,0.0,1.0,1,1,12.0,1.3,10,401.0,401.0,4010,4010,334.2,182.3,328.1,,,,,,,,,,,,,,1,30,20,占卜的意义
森西,TANK,guardian,4,0,单人份料理,physical,base,0,0,510.0,470.0,40.0,0.0,0.0,0.0,1.2,1,1,3.0,1.0,3,612.0,612.0,1836,1836,612.0,204.0,544.0,,,,,,,,,,,,,,1,6,0,非魔法厨艺
闪击,TANK,shotprotector,4,1,突破防线,physical,base,0,0,542.0,445.0,45.0,0.0,52.0,0.0,2.0,1,1,7.0,0.4,18,1084.0,1084.0,19512,19512,2787.4,886.9,1823.1,,,,,,,,,,,,,,1,35,20,战术盾牌维护油
Sharp,WARRIOR,fearless,4,0,亮剑,physical,base,0,0,1100.5,957.0,0.0,0.0,0.0,0.15,3.0,1,1,30.0,1.5,20,3301.6,3301.6,66033,66033,2201.1,1320.7,1628.8,,,,,,,,,,,,,,1,30,10,
深律,TANK,guardian,4,1,沉音宁神,physical,base,0,0,555.0,473.0,50.0,0.0,32.0,0.0,1.8,1,1,60.0,2.5,24,999.0,999.0,23976,23976,399.6,357.9,407.6,,,,,,,,,,,,,,1,60,53,受赐玩物
深巡,TANK,shotprotector,4,0,侵袭破坏应对,physical,base,0,0,536.0,439.0,45.0,0.0,52.0,0.0,1.5,1,1,30.0,1.2,25,804.0,804.0,20100,20100,670.0,446.7,601.5,,,,,,,,,,,,,,1,30,15,基于咖啡的神经活性剂
深巡,TANK,shotprotector,4,1,行动能力剥夺,physical,base,0,0,536.0,439.0,45.0,0.0,52.0,0.0,1.5,1,4.0,15.0,0.8,19,804.0,804.0,15276,15276,1018.4,694.4,913.6,,,,,61104,,,,,,,,,1,32,25,基于咖啡的神经活性剂
慑砂,SNIPER,aoesniper,4,0,攻击力强化·γ型,physical,base,0,0,978.0,833.0,85.0,0.0,60.0,0.0,2.0,1,1,30.0,2.8,11,1956.0,1956.0,21516,21516,717.2,478.1,608.5,,,,,,,,,,,,,,1,30,15,“灵魂共鸣”
慑砂,SNIPER,aoesniper,4,1,延时震荡零件,physical,base,0,0,978.0,833.0,85.0,0.0,60.0,0.0,2.4,1,1,30.0,2.8,11,2347.2,2347.2,25819,25819,860.6,516.4,672.9,,,,,,,,,,,,,,1,40,20,“灵魂共鸣”
诗怀雅,WARRIOR,instructor,4,1,协同作战,physical,base,0,0,848.1,656.0,40.0,0.0,75.0,0.1,1.8,1,1,30.0,1.05,29,1526.6,1526.6,44270,44270,1475.7,,,,,,,,,,,,,,,,2,45,20,防身口红
石棉,TANK,artsprotector,4,0,固守模式,physical,base,0,0,718.0,633.0,40.0,0.0,45.0,0.0,0.7,1,1,20.0,1.6,13,502.6,502.6,6533,6533,326.7,163.3,396.7,,,,,,,,,,,,,,1,20,0,“石棉大战双头钳兽”
石棉,TANK,artsprotector,4,1,火电模式,physical,base,0,0,718.0,633.0,40.0,0.0,45.0,0.0,1.9,1,1,50.0,2.0,25,1364.2,1364.2,34105,34105,682.1,487.2,620.6,,,,,,,,,,,,,,1,50,30,“石棉大战双头钳兽”
蚀清,CASTER,blastcaster,4,0,专注力超载,arts,base,0,0,910.0,760.0,90.0,0.0,60.0,0.0,2.35,1,1,30.0,2.9,11,2138.5,2138.5,23523,23523,784.1,392.1,558.9,,,,,,,,,,,,,,1,30,0,无可抹消
蚀清,CASTER,blastcaster,4,1,传导蚀滞弹,arts,base,0,0,910.0,760.0,90.0,0.0,60.0,0.0,2.0,1,1,25.0,2.9,9,1820.0,1820.0,16380,16380,655.2,409.5,546.0,,,,,,,,,,,,,,1,40,25,无可抹消
食铁兽,SPECIAL,pusher,4,1,崩拳式,physical,base,0,0,720.0,640.0,45.0,0.0,35.0,0.0,2.5,1,1,5.0,,1,1800.0,1800.0,1800,1800,360.0,90.0,558.0,,,,,,,,,,,,,,1,15,0,尚蜀风味自制辣酱
时隙,CASTER,funnel,4,0,攻击力强化·γ型,arts,base,0,0,474.6,340.0,45.0,0.0,35.0,0.13,2.0,1,1,30.0,1.3,24,949.2,949.2,22780,22780,759.4,506.2,632.8,,,,,,,,,,,,,,1,30,15,突发性创造思维
时隙,CASTER,funnel,4,1,科技与传统仪式,arts,base,0,0,474.6,340.0,45.0,0.0,35.0,0.13,1.5,1,1,40.0,0.7878787878787878,51,711.9,711.9,36306,36306,907.7,660.1,832.7,,,,,,,,,,,,,,1,40,25,突发性创造思维
狮蝎,SPECIAL,stalker,4,1,蓄力毒尾击,physical,base,0,0,1529.6,811.0,60.0,0.0,85.0,0.6,1.9,1,1,40.0,5.2,8,2906.2,2906.2,23249,23249,581.2,465.0,556.8,,,,,,,,,,,,,,1,20,10,训练用尾部防护套装
守林人,SNIPER,longrange,4,0,环境伪装,physical,base,0,0,1262.0,1085.0,90.0,0.0,87.0,0.0,1.7,1,1,50.0,2.7,19,2145.4,2145.4,40762,40762,815.3,582.3,726.6,,,,,,,,,,,,,,1,20,0,野战狙击套装
守林人,SNIPER,longrange,4,1,战术电台,physical,base,0,0,1262.0,1085.0,90.0,0.0,87.0,0.0,3.0,1,1,,,1,3786.0,3786.0,3786,3786,,189.3,694.1,,,,,,,,,,,,,,1,50,30,野战狙击套装
霜华,SPECIAL,traper,4,0,陷阱部署,physical,base,0,0,616.0,529.0,40.0,0.0,47.0,0.0,3.5,1,1,,,1,2156.0,2156.0,2156,2156,,179.7,949.7,,,,,,,,,,,,,,1,12,0,机械式陷阱压力板
霜华,SPECIAL,traper,4,1,击倒猎物,physical,base,0,0,616.0,529.0,40.0,0.0,47.0,0.0,1.8,1,1,,,1,1108.8,1108.8,1108,1108,,92.4,862.4,,,,,,,,,,,,,,1,12,0,机械式陷阱压力板
双月,SPECIAL,dollkeeper,4,0,幻影诡雷,physical,base,0,0,823.0,708.0,50.0,0.0,65.0,0.0,4.0,1,1,,,1,3292.0,3292.0,3292,3292,,,,,,,,,,,,,,,,,8,0,0,“遥远陌生的世界”
水灯心,SNIPER,loopshooter,4,0,所熟知的,physical,base,0,0,830.5,640.0,75.0,0.0,40.0,0.1,1.3,1,1,,,1,1079.7,1079.7,1079,1079,,,,,,,,,,,,,,,,,2,2,0,风的颜色
水灯心,SNIPER,loopshooter,4,1,可驯服的,physical,base,0,0,830.5,640.0,75.0,0.0,40.0,0.1,1.5,1,1,25.0,1.0,25,1245.8,1245.8,31143,31143,1245.8,,,,,,,,,,,,,,,,2,25,15,风的颜色
四月,SNIPER,fastshot,4,0,精准射击,physical,base,0,0,635.0,528.0,75.0,0.0,32.0,0.0,2.3,1,1,,,1,1460.5,1460.5,1460,1460,,,,,,,,,,,,,,,,,2,3,0,高保真通讯耳机
四月,SNIPER,fastshot,4,1,灵活伪装,physical,base,0,0,635.0,528.0,75.0,0.0,32.0,0.0,2.0,1,1,26.0,0.9259259259259259,29,1270.0,1270.0,36830,36830,1416.5,,,,,,,,,,,,,,,,8,0,0,高保真通讯耳机
送葬人,SNIPER,reaperrange,4,0,铳口收束,physical,base,0,0,837.0,720.0,65.0,0.0,52.0,0.0,1.7,1,1,35.0,2.1904761904761902,16,1422.9,1422.9,22766,22766,650.5,413.9,566.1,,,,,,,,,,,,,,1,45,25,执行者随身包
燧石,WARRIOR,fighter,4,0,不息,physical,base,0,0,675.0,545.0,75.0,0.0,55.0,0.0,2.3,1,1,,,1,1552.5,1552.5,1552,1552,,,,,,,,,,,,,,,,,2,4,0,这些花朵的含义
燧石,WARRIOR,fighter,4,1,锋芒毕露,physical,base,0,0,675.0,545.0,75.0,0.0,55.0,0.0,1.55,1,1,20.0,0.5032258064516129,40,1046.2,1046.2,41850,41850,2092.5,1395.0,1845.0,,,,,,,,,,,,,,1,35,25,这些花朵的含义
莎草,MEDIC,chainhealer,4,0,巧思乍现,none,base,0,0,560.0,440.0,60.0,0.0,60.0,0.0,2.0,1,1,,,1,1120.0,,1120,,,,,1120,,140.0,,,,,,,,,,,1,8,0,小小的种子
莎草,MEDIC,chainhealer,4,1,临考发挥,none,base,0,0,560.0,440.0,60.0,0.0,60.0,0.0,1.5,1,1,15.0,1.75,9,840.0,,7560,,,,,7560,504.0,252.0,,,,,,,,,,,1,30,15,小小的种子
特克诺,CASTER,soulcaster,4,0,关节锁定,arts,base,0,0,645.1,519.0,0.0,0.0,42.0,0.15,1.5,1,1,25.0,1.4953271028037383,17,967.7,967.7,16451,16451,658.1,411.3,588.7,,,,,,,,,,,,,,1,25,10,烧烤店官方优惠章
特米米,CASTER,corecaster,4,1,嘉维尔保护方案,arts,base,0,0,686.1,600.0,35.0,0.0,50.0,0.0,2.2,1,1,30.0,1.6,19,1509.4,1509.4,28678,28678,956.0,717.0,837.0,,,,,,,,,,,,,,1,30,20,损坏的尾尾佳
天火,CASTER,splashcaster,4,0,攻击力强化·γ型,arts,base,0,0,944.0,784.0,90.0,0.0,70.0,0.0,2.0,1,1,30.0,2.761904761904762,11,1888.0,1888.0,20768,20768,692.3,461.5,587.4,,,,,,,,,,,,,,1,30,15,阻燃处理方案
天火,CASTER,splashcaster,4,1,天坠之火,arts,base,0,0,944.0,784.0,90.0,0.0,70.0,0.0,2.4,1,1,40.0,3.428571428571428,12,2265.6,2265.6,27187,27187,679.7,418.3,563.5,,,,,,,,,,,,,,1,25,0,阻燃处理方案
天空盒,SNIPER,skybreaker,4,0,源石火药驾临,physical,base,0,0,984.0,899.0,85.0,0.0,0.0,0.0,3.0,1,1,,,1,2952.0,2952.0,2952,2952,,369.0,861.0,,,,,,,,,,,,,,1,8,0,
天空盒,SNIPER,skybreaker,4,1,电磁脉冲恩宠,physical,base,0,0,984.0,899.0,85.0,0.0,0.0,0.0,2.4,1,1,21.0,2.1,10,2361.6,2361.6,23616,23616,1124.6,908.3,1021.8,,,,,,,,,,,,,,1,25,20,
Touch,MEDIC,physician,4,0,宛如天启,none,base,0,0,595.0,595.0,0.0,0.0,0.0,0.0,1.3,1,2.0,30.0,2.85,11,773.5,,8508,,,,,8508,283.6,170.2,,17017,,,,,,,,,1,30,10,
图耶,MEDIC,physician,4,0,水流环,none,base,0,0,615.0,493.0,75.0,0.0,47.0,0.0,2.0,1,1,5.0,,1,1230.0,,1230,,,,,1230,246.0,72.4,,,,,,,,,,,1,12,0,集水装置
图耶,MEDIC,physician,4,1,强心剂,none,base,0,0,615.0,493.0,75.0,0.0,47.0,0.0,4.800000000000001,1,1,,,1,2952.0,,2952,,,,,2952,,98.4,,,,,,,,,,,1,50,20,集水装置
苇草,PIONEER,charger,4,0,迅捷打击·γ型,physical,base,0,0,697.0,562.0,70.0,0.0,65.0,0.0,1.45,1,1,35.0,0.5882352941176471,60,1010.6,1010.6,60639,60639,1732.5,1102.5,1533.4,,,,,,,,,,,,,,1,35,15,枪刃清洁套装
苇草,PIONEER,charger,4,1,生灵火花,arts,base,0,0,697.0,562.0,70.0,0.0,65.0,0.0,0.63,1,1,30.0,0.8,38,439.1,439.1,16686,16686,556.2,370.8,665.1,,,,,,,,,,,,,,1,35,20,枪刃清洁套装
微风,MEDIC,ringhealer,4,0,集束疗法,none,base,0,0,420.0,343.0,30.0,0.0,47.0,0.0,2.4,1,1,35.0,2.85,13,1008.0,,13104,,,,,13104,374.4,291.2,,,,,,,,,,,1,30,20,外科医疗套组
微风,MEDIC,ringhealer,4,1,扩散疗法,none,base,0,0,420.0,343.0,30.0,0.0,47.0,0.0,3.5,1,1,45.0,2.85,16,1470.0,,23520,,,,,23520,522.7,361.8,,,,,,,,,,,1,80,60,外科医疗套组
温米,CASTER,primcaster,4,1,滔滔热流,arts,base,0,0,711.0,581.0,65.0,0.0,65.0,0.0,3.0,1,1,15.0,2.5,6,2133.0,2133.0,12798,12798,853.2,556.4,711.0,,,,,,,,,,,,,,1,20,12,赠别之味
巫恋,SUPPORT,underminer,4,0,病入膏肓,arts,base,0,0,503.0,408.0,65.0,0.0,30.0,0.0,1.6,1,1,,,1,804.8,804.8,804,804,,11.5,327.7,,,,,,,,,,,,,,1,70,0,布艺苹果
乌有,SPECIAL,merchant,4,1,阴晴圆缺,physical,base,0,0,830.0,725.0,40.0,0.0,65.0,0.0,1.6,1,1,,,1,1328.0,1328.0,1328,1328,,265.6,1427.6,,,,,,,,,,,,,,1,5,0,“檐下听雨”
夏栎,SUPPORT,blessing,4,0,大地的慈悲,arts,base,0,0,493.0,463.0,0.0,0.0,30.0,0.0,1.4,1,1,,,1,690.2,690.2,690,690,,17.3,325.4,,,,,,,,,,,,,,1,40,0,锈枝
响石,TANK,primprotector,4,1,震撼型指路,arts,base,0,0,606.0,546.0,60.0,0.0,0.0,0.0,0.8,1,1,,,1,484.8,484.8,484,484,,60.6,439.4,,,,,,60,neural,,,,,,,1,22,14,“降落伞”
晓歌,PIONEER,agent,4,0,观火,physical,base,0,0,735.1,560.0,30.0,0.0,33.0,0.18,2.0,1,1,20.0,0.847457627118644,24,1470.3,1470.3,35286,35286,1764.3,,,,,,,,,,,,,,,,8,0,0,“不发声者”
晓歌,PIONEER,agent,4,1,浮光,physical,base,0,0,735.1,560.0,30.0,0.0,33.0,0.18,1.4,1,1,10.714285714285714,0.5952380952380952,18,1029.2,1029.2,18525,18525,1729.0,1178.9,1599.9,,,,,,,,,,,,,,1,25,20,“不发声者”
小满,SUPPORT,slower,4,0,竹笛飞声,arts,base,0,0,631.0,525.0,65.0,0.0,41.0,0.0,2.1,1,1,,,1,1325.1,1325.1,1325,1325,,265.0,643.6,,,,,,,,,,,,,,1,5,0,在田野上
锡兰,MEDIC,healer,4,0,集中式水疗,none,base,0,0,553.0,468.0,40.0,0.0,45.0,0.0,2.0,1,1,,,3,1106.0,,3318,,,,,3318,,414.8,,,,,,,,,,,1,8,0,野外考察套装
锡兰,MEDIC,healer,4,1,水灵庇护,none,base,0,0,553.0,468.0,40.0,0.0,45.0,0.0,1.6,1,2.0,40.0,2.85,15,884.8,,13272,,,,,13272,331.8,165.9,,26544,,,,,,,,,1,80,40,野外考察套装
星极,WARRIOR,artsfghter,4,0,星座守护,physical,base,0,0,732.0,660.0,30.0,0.0,42.0,0.0,1.5,1,1,30.0,1.1682242990654206,26,1098.0,1098.0,28548,28548,951.6,571.0,834.5,,,,,,,,,,,,,,1,30,10,未卜星图
星极,WARRIOR,artsfghter,4,1,星辉剑,physical,base,0,0,732.0,660.0,30.0,0.0,42.0,0.0,1.8,1,1,15.0,1.1682242990654206,13,1317.6,1317.6,17128,17128,1141.9,685.2,948.7,,,,,,,,,,,,,,1,20,10,未卜星图
杏仁,SPECIAL,hookmaster,4,0,磁力抓取,physical,base,0,0,695.0,695.0,0.0,0.0,0.0,0.0,1.7,1,1,,,3,1181.5,1181.5,3544,3544,,443.1,877.4,,,,,,,,,,,,,,1,4,4,“毕业设计”
杏仁,SPECIAL,hookmaster,4,1,强力牵引,physical,base,0,0,695.0,695.0,0.0,0.0,0.0,0.0,1.8,1,1,4.0,,1,1251.0,1251.0,1251,1251,312.8,89.4,387.2,,,,,,,,,,,,,,1,25,15,“毕业设计”
星源,CASTER,chain,4,0,双端导流,arts,base,0,0,779.0,630.0,75.0,0.0,74.0,0.0,1.25,1,2.0,,,1,973.8,973.8,973,973,,139.1,584.2,,,,,1947,,,,,,,,,1,7,0,未组装的钟表
星源,CASTER,chain,4,1,星束交汇,arts,base,0,0,779.0,630.0,75.0,0.0,74.0,0.0,1.4,1,2.0,25.0,2.2115384615384612,12,1090.6,1090.6,13087,13087,523.5,290.8,463.9,,,,,26174,,,,,,,,,1,40,20,未组装的钟表
锡人,SPECIAL,alchemist,4,0,“老科利”,arts,base,0,0,534.0,469.0,30.0,0.0,35.0,0.0,0.75,1,1,,,1,400.5,400.5,400,400,,,,,,,,,,,,,,,,,2,5,0,“颅相学”
锡人,SPECIAL,alchemist,4,1,“大拉里”,arts,base,0,0,534.0,469.0,30.0,0.0,35.0,0.0,1.1,1,1,,,1,587.4,587.4,587,587,,117.5,544.7,,,,,,,,,,,,,,1,25,20,“颅相学”
稀音,SUPPORT,summoner,4,0,保护色隐蔽,arts,base,0,0,468.0,432.0,0.0,0.0,36.0,0.0,1.6,1,1,,,1,748.8,748.8,748,748,,12.5,308.9,,,,,,,,,,,,,,1,60,0,专业级改良镜头
稀音,SUPPORT,summoner,4,1,全景过载摄像,arts,base,0,0,468.0,432.0,0.0,0.0,36.0,0.0,2.3,1,1,20.0,,1,1076.4,1076.4,1076,1076,53.8,30.8,164.5,,,,,,,,,,,,,,1,30,15,专业级改良镜头
雪猎,SNIPER,hunter,4,0,强力击·β型,physical,base,0,0,1126.0,981.0,70.0,0.0,75.0,0.0,2.3,1,1,,,1,2589.8,2589.8,2589,2589,,,,,,,,,,,,,,,,,2,3,0,过去的狩猎
雪雉,SPECIAL,hookmaster,4,0,倒刺钩爪,physical,base,0,0,745.0,745.0,0.0,0.0,0.0,0.0,1.7,1,1,,,1,1266.5,1266.5,1266,1266,,253.3,700.3,,,,,,,,,,,,,,1,5,0,雪雉的宝贝存钱罐
雪雉,SPECIAL,hookmaster,4,1,伸缩式电捕网,arts,base,0,0,745.0,745.0,0.0,0.0,0.0,0.0,2.0,1,1,,,1,1490.0,1490.0,1490,1490,,212.9,638.6,,,,,,,,,,,,,,1,17,10,雪雉的宝贝存钱罐
寻澜,PIONEER,agent,4,0,探寻,physical,base,0,0,600.0,560.0,40.0,0.0,0.0,0.0,2.0,1,1,20.0,0.8695652173913043,23,1200.0,1200.0,27600,27600,1380.0,,,,,,,,,,,,,,,,8,0,0,佳肴
絮雨,MEDIC,healer,4,0,定向诊断,none,base,0,0,572.0,492.0,40.0,0.0,40.0,0.0,1.3,1,1,,,1,743.6,,743,,,,,743,,,,,,,,,,,,,2,2,0,古朴的急救箱
洋灰,TANK,duelist,4,0,突破矿层,physical,base,0,0,1099.0,1002.0,40.0,0.0,57.0,0.0,2.8,1,1,,,2,3077.2,3077.2,6154,6154,,683.8,1416.5,,,,,,,,,,,,,,1,6,3,工程记录仪
炎客,WARRIOR,fearless,4,0,歃血,physical,base,0,0,963.0,918.0,45.0,0.0,0.0,0.0,2.2,1,1,,,1,2118.6,2118.6,2118,2118,,,,,,,,,,,,,,,,,2,3,0,锈损的断刀
炎客,WARRIOR,fearless,4,1,刃鬼,physical,base,0,0,963.0,918.0,45.0,0.0,0.0,0.0,1.7,1,1,,,1,1637.1,1637.1,1637,1637,,,,,,,,,,,,,,,,,2,40,0,锈损的断刀
炎狱炎熔,CASTER,splashcaster,4,0,焰淬匕首,arts,base,0,0,950.0,798.0,90.0,0.0,62.0,0.0,1.2,1,2.0,35.0,2.9,13,1140.0,1140.0,14820,14820,423.4,197.6,374.9,,,,,29640,,,,,,,,,1,50,10,萨卡兹的刀
炎狱炎熔,CASTER,splashcaster,4,1,狱火之环,arts,base,0,0,950.0,798.0,90.0,0.0,62.0,0.0,0.5,1,1,40.0,1.0,40,475.0,475.0,19000,19000,475.0,237.5,403.8,,,,,,,,,,,,,,1,70,30,萨卡兹的刀
崖心,SPECIAL,hookmaster,4,0,锁链勾爪,arts,base,0,0,1050.0,765.0,70.0,0.0,40.0,0.2,1.8,1,1,,,1,1890.0,1890.0,1890,1890,,472.5,1260.0,,,,,,,,,,,,,,1,4,0,“凌绝顶”
崖心,SPECIAL,hookmaster,4,1,束缚链,physical,base,0,0,1050.0,765.0,70.0,0.0,40.0,0.2,2.0,1,3.0,,,1,2100.0,2100.0,2100,2100,,420.0,1050.0,,,,,6300,,,,,,,,,1,15,10,“凌绝顶”
亚叶,MEDIC,physician,4,0,最大剂量输注,none,base,0,0,529.0,479.0,50.0,0.0,0.0,0.0,1.8,1,1,40.0,2.688679245283019,15,952.2,,14283,,,,,,,,,,,,,,,,,,1,30,20,母亲的领巾
亚叶,MEDIC,physician,4,1,复合型药物弹片,arts,base,0,0,529.0,479.0,50.0,0.0,0.0,0.0,2.0,1,1,30.0,2.688679245283019,12,1058.0,1058.0,12696,12696,423.2,253.9,338.6,,,,,,,,,,,,,,1,40,20,母亲的领巾
耶拉,CASTER,funnel,4,0,攻击力强化·γ型,arts,base,0,0,450.8,294.0,60.0,0.0,28.0,0.18,2.0,1,1,30.0,1.3,24,901.5,901.5,21636,21636,721.2,480.8,601.0,,,,,,,,,,,,,,1,30,15,以雪为线
耶拉,CASTER,funnel,4,1,心随意动,arts,base,0,0,450.8,294.0,60.0,0.0,28.0,0.18,1.55,1,1,25.0,1.3,20,698.7,698.7,13973,13973,558.9,310.5,470.8,,,,,,,,,,,,,,1,40,20,以雪为线
野鬃,PIONEER,charger,4,1,夹枪冲锋,physical,base,0,0,688.0,558.0,70.0,0.0,60.0,0.0,1.8,1,1,20.0,0.9523809523809523,21,1238.4,1238.4,26006,26006,1300.3,866.9,1119.1,,,,,,,,,,,,,,1,40,30,长枪替补套装
因陀罗,WARRIOR,fighter,4,0,碎甲拳,physical,base,0,0,655.0,530.0,75.0,0.0,50.0,0.0,2.4,1,1,,,1,1572.0,1572.0,1572,1572,,,,,,,,,,,,,,,,,2,4,0,“汉娜的脱臼复位套装”
因陀罗,WARRIOR,fighter,4,1,裂魂,physical,base,0,0,655.0,530.0,75.0,0.0,50.0,0.0,2.2,1,1,25.0,0.78,33,1441.0,1441.0,47553,47553,1902.1,951.1,1383.4,,,,,,,,,,,,,,1,50,25,“汉娜的脱臼复位套装”
隐现,SNIPER,fastshot,4,0,“不惹麻烦”,physical,base,0,0,635.0,522.0,75.0,0.0,38.0,0.0,2.3,1,1,4.0,1.0,4,1460.5,1460.5,5842,5842,1460.5,,,,,,,,,,,,,,,,2,12,0,“最初的惊喜”
隐现,SNIPER,fastshot,4,1,“解决麻烦”,physical,base,0,0,635.0,522.0,75.0,0.0,38.0,0.0,2.3,1,1,9.799999999999999,0.7,14,1460.5,1460.5,20447,20447,2086.4,1294.1,1535.3,,,,,,,,,,,,,,1,20,14,“最初的惊喜”
幽灵鲨,WARRIOR,centurion,4,0,攻击力强化·γ型,physical,base,0,0,865.0,725.0,80.0,0.0,60.0,0.0,2.0,1,1,30.0,1.2,25,1730.0,1730.0,43250,43250,1441.7,961.1,1211.0,,,,,,,,,,,,,,1,30,15,幽明烛光
幽灵鲨,WARRIOR,centurion,4,1,肉斩骨断,physical,base,0,0,865.0,725.0,80.0,0.0,60.0,0.0,2.6,1,1,15.0,1.2,13,2249.0,2249.0,29237,29237,1949.1,1461.8,1678.1,,,,,,,,,,,,,,1,40,35,幽明烛光
祐天寺若麦,WARRIOR,hammer,4,0,如焰般热烈,physical,base,0,0,1400.8,1190.0,40.0,0.0,67.0,0.08,1.6,1,1,15.0,1.8,9,2241.2,2241.2,20170,20170,1344.7,,,,,,,,,,,,,,,,2,20,8,年轻的麦子
祐天寺若麦,WARRIOR,hammer,4,1,如麦般生长,physical,base,0,0,1400.8,1190.0,40.0,0.0,67.0,0.08,1.25,1,1,24.0,1.8,14,1751.0,1751.0,24513,24513,1021.4,,,,,,,,,,,,,,,,2,32,24,年轻的麦子
郁金香,PIONEER,pioneer,4,0,只余芬芳,physical,base,0,0,582.0,582.0,0.0,0.0,0.0,0.0,2.0,1,1,,,1,1164.0,1164.0,1164,1164,,97.0,679.0,,,,,,,,,,,,,,1,25,13,
羽毛笔,WARRIOR,reaper,4,0,高速切割,physical,base,0,0,815.4,650.0,75.0,0.0,30.0,0.08,1.65,1,1,,,1,1345.4,1345.4,1345,1345,,,,,,,,,,,,,,,,,2,2,0,水蓝色黎明
