size,dps,skill,supports,def,combined,uplift,utility
4,涤火杰西卡,掩蔽护卫,初雪+华法琳+夜魔,300,7413,1.575,6.0
4,涤火杰西卡,掩蔽护卫,初雪+华法琳+烛煌,300,7413,1.575,7.5
4,重岳,拂尘,初雪+海霓+华法琳,300,7405,1.5,6.0
4,领主·Sharp,沉默的爆发,巫恋+初雪+铃兰,300,7405,1.087,0.0
4,领主·Sharp,沉默的爆发,巫恋+初雪+铃兰,1200,7405,2.037,0.0
4,能天使,扫射模式,海蒂+铃兰+华法琳,300,7405,1.933,0.0
4,百炼嘉维尔,丛林之魂,巫恋+濯尘芙蓉+华法琳,1200,7403,2.727,4.5
3,涤火杰西卡,饱和迸射,初雪+华法琳,1200,7401,1.372,0.0
4,涤火杰西卡,饱和迸射,初雪+塞雷娅+华法琳,1200,7401,1.372,6.0
4,涤火杰西卡,饱和迸射,初雪+华法琳+阿斯卡纶,1200,7401,1.372,6.0
4,涤火杰西卡,饱和迸射,初雪+华法琳+予愿安洁莉娜,1200,7401,1.372,6.0
4,涤火杰西卡,饱和迸射,初雪+华法琳+泥岩,1200,7401,1.372,6.0
4,涤火杰西卡,饱和迸射,初雪+华法琳+和弦,1200,7401,1.372,6.0
4,涤火杰西卡,饱和迸射,初雪+华法琳+夜魔,1200,7401,1.372,6.0
4,涤火杰西卡,饱和迸射,初雪+华法琳+烛煌,1200,7401,1.372,7.5
4,涤火杰西卡,饱和迸射,凛御银灰+海霓+华法琳,1200,7400,1.372,6.0
4,新约能天使,开火成瘾症,凛御银灰+巫恋+濯尘芙蓉,300,7397,0.807,4.5
4,赤刃明霄陈,赤霄·绝影-驰,巫恋+灵知+华法琳,300,7395,1.464,0.0
4,赤刃明霄陈,赤霄·绝影-驰,初雪+灵知+华法琳,300,7395,1.464,0.0
4,涤火杰西卡,饱和迸射,凛御银灰+海霓+海蒂,300,7390,1.041,6.0
4,能天使,过载模式,初雪+极境+灵知,300,7390,1.541,6.0
4,能天使,过载模式,初雪+灵知+引星棘刺,300,7390,1.541,0.0
4,能天使,过载模式,凛御银灰+初雪+灵知,300,7389,1.541,0.0
4,能天使,扫射模式,初雪+海蒂+铃兰,300,7384,1.925,0.0
4,新约能天使,开火成瘾症,初雪+铃兰+濯尘芙蓉,300,7383,0.803,4.5
4,涤火杰西卡,掩蔽护卫,巫恋+海蒂+华法琳,1200,7381,37.054,0.0
4,艾拉,“博萨克风暴”,凛御银灰+海霓+华法琳,300,7380,1.354,6.0
4,烛煌,众恶的焚场,巫恋+海蒂+濯尘芙蓉,300,7376,0.917,4.5
4,烛煌,众恶的焚场,初雪+海蒂+濯尘芙蓉,300,7376,0.917,4.5
4,烛煌,众恶的焚场,海霓+海蒂+灵知,300,7376,0.917,6.0
4,涤火杰西卡,掩蔽护卫,凛御银灰+铃兰+华法琳,300,7374,1.561,0.0
4,能天使,扫射模式,巫恋+海蒂+灵知,300,7369,1.918,0.0
4,忍冬,隐狐之艺,铃兰+灵知+华法琳,300,7369,1.527,0.0
4,艾拉,“博萨克风暴”,初雪+海霓+海蒂,300,7369,1.351,6.0
4,佩佩,阻遏混乱锤,初雪+海霓+华法琳,300,7368,1.501,6.0
3,新约能天使,开火成瘾症,濯尘芙蓉+华法琳,300,7365,0.799,4.5
4,新约能天使,开火成瘾症,塞雷娅+濯尘芙蓉+华法琳,300,7365,0.799,10.5
4,新约能天使,开火成瘾症,濯尘芙蓉+华法琳+阿斯卡纶,300,7365,0.799,10.5
4,新约能天使,开火成瘾症,濯尘芙蓉+华法琳+予愿安洁莉娜,300,7365,0.799,10.5
4,新约能天使,开火成瘾症,濯尘芙蓉+华法琳+泥岩,300,7365,0.799,10.5
4,新约能天使,开火成瘾症,濯尘芙蓉+华法琳+和弦,300,7365,0.799,10.5
4,新约能天使,开火成瘾症,濯尘芙蓉+华法琳+夜魔,300,7365,0.799,10.5
4,新约能天使,开火成瘾症,濯尘芙蓉+华法琳+烛煌,300,7365,0.799,12.0
4,涤火杰西卡,饱和迸射,海霓+濯尘芙蓉+华法琳,300,7365,1.034,10.5
4,忍冬,隐狐之艺,初雪+极境+华法琳,1200,7364,11.775,6.0
4,忍冬,隐狐之艺,初雪+引星棘刺+华法琳,1200,7364,11.775,0.0
4,领主·Sharp,沉默的爆发,海霓+濯尘芙蓉+华法琳,300,7363,1.075,10.5
4,新约能天使,开火成瘾症,海霓+灵知+华法琳,1200,7360,1.837,6.0
4,重岳,拂尘,巫恋+海霓+华法琳,300,7360,1.484,6.0
4,贝洛内,军师的手段,巫恋+海霓+华法琳,300,7360,1.721,6.0
4,烛煌,众恶的焚场,凛御银灰+巫恋+初雪,300,7360,0.913,0.0
4,能天使,过载模式,铃兰+濯尘芙蓉+华法琳,300,7359,1.53,4.5
4,领主·Sharp,沉默的爆发,极境+灵知+华法琳,300,7358,1.074,6.0
4,领主·Sharp,沉默的爆发,灵知+引星棘刺+华法琳,300,7358,1.074,0.0
4,新约能天使,开火成瘾症,海蒂+铃兰+濯尘芙蓉,300,7351,0.795,4.5
4,可露希尔,Q.E.D.,巫恋+初雪+海蒂,300,7351,1.967,0.0
4,可露希尔,Q.E.D.,巫恋+初雪+海蒂,1200,7351,9.843,0.0
4,予愿安洁莉娜,酸橙的心事,初雪+铃兰+华法琳,300,7350,1.525,0.0
4,能天使,扫射模式,巫恋+初雪+灵知,300,7343,1.908,0.0
4,能天使,扫射模式,巫恋+初雪+灵知,1200,7343,37.6,0.0
4,忍冬,隐狐之艺,初雪+海霓+海蒂,300,7337,1.516,6.0
4,涤火杰西卡,掩蔽护卫,海蒂+濯尘芙蓉+华法琳,300,7336,1.548,4.5
4,新约能天使,开火成瘾症,极境+灵知+华法琳,1200,7335,1.827,6.0
4,新约能天使,开火成瘾症,灵知+引星棘刺+华法琳,1200,7335,1.827,0.0
4,涤火杰西卡,饱和迸射,初雪+海蒂+濯尘芙蓉,1200,7334,1.351,4.5
4,涤火杰西卡,掩蔽护卫,巫恋+初雪+铃兰,300,7332,1.546,0.0
4,涤火杰西卡,掩蔽护卫,巫恋+初雪+铃兰,1200,7332,36.8,0.0
3,艾拉,“博萨克风暴”,初雪+华法琳,300,7330,1.338,0.0
4,艾拉,“博萨克风暴”,初雪+塞雷娅+华法琳,300,7330,1.338,6.0
4,艾拉,“博萨克风暴”,初雪+华法琳+阿斯卡纶,300,7330,1.338,6.0
4,艾拉,“博萨克风暴”,初雪+华法琳+予愿安洁莉娜,300,7330,1.338,6.0
4,艾拉,“博萨克风暴”,初雪+华法琳+泥岩,300,7330,1.338,6.0
4,艾拉,“博萨克风暴”,初雪+华法琳+和弦,300,7330,1.338,6.0
4,艾拉,“博萨克风暴”,初雪+华法琳+夜魔,300,7330,1.338,6.0
4,艾拉,“博萨克风暴”,初雪+华法琳+烛煌,300,7330,1.338,7.5
4,涤火杰西卡,掩蔽护卫,初雪+海蒂+濯尘芙蓉,300,7329,1.546,4.5
4,领主·Sharp,沉默的爆发,初雪+海霓+海蒂,300,7328,1.065,6.0
4,百炼嘉维尔,丛林之魂,极境+灵知+华法琳,300,7327,1.116,6.0
4,百炼嘉维尔,丛林之魂,灵知+引星棘刺+华法琳,300,7327,1.116,0.0
4,佩佩,阻遏混乱锤,巫恋+海霓+华法琳,300,7323,1.485,6.0
4,艾拉,“博萨克风暴”,海蒂+濯尘芙蓉+华法琳,300,7321,1.336,4.5
4,予愿安洁莉娜,酸橙的心事,巫恋+铃兰+华法琳,300,7318,1.514,0.0
4,史尔特尔,黄昏,巫恋+初雪+华法琳,300,7317,1.79,0.0
4,史尔特尔,黄昏,巫恋+初雪+华法琳,1200,7317,2.847,0.0
4,贝洛内,军师的手段,海蒂+灵知+华法琳,300,7316,1.705,0.0
4,赤刃明霄陈,赤霄·绝影-驰,凛御银灰+巫恋+华法琳,300,7315,1.437,0.0
4,赤刃明霄陈,赤霄·绝影-驰,凛御银灰+初雪+华法琳,300,7315,1.437,0.0
3,涤火杰西卡,饱和迸射,巫恋+华法琳,1200,7313,1.344,0.0
4,涤火杰西卡,饱和迸射,巫恋+塞雷娅+华法琳,1200,7313,1.344,6.0
4,涤火杰西卡,饱和迸射,巫恋+华法琳+阿斯卡纶,1200,7313,1.344,6.0
4,涤火杰西卡,饱和迸射,巫恋+华法琳+予愿安洁莉娜,1200,7313,1.344,6.0
4,涤火杰西卡,饱和迸射,巫恋+华法琳+泥岩,1200,7313,1.344,6.0
4,涤火杰西卡,饱和迸射,巫恋+华法琳+和弦,1200,7313,1.344,6.0
4,涤火杰西卡,饱和迸射,巫恋+华法琳+夜魔,1200,7313,1.344,6.0
4,涤火杰西卡,饱和迸射,巫恋+华法琳+烛煌,1200,7313,1.344,7.5
4,新约能天使,开火成瘾症,初雪+极境+灵知,300,7311,0.786,6.0
4,新约能天使,开火成瘾症,初雪+灵知+引星棘刺,300,7311,0.786,0.0
4,涤火杰西卡,饱和迸射,巫恋+初雪+灵知,300,7309,1.019,0.0
4,涤火杰西卡,饱和迸射,巫恋+初雪+灵知,1200,7309,1.342,0.0
4,能天使,过载模式,凛御银灰+初雪+极境,300,7309,1.513,6.0
4,能天使,过载模式,凛御银灰+初雪+引星棘刺,300,7309,1.513,0.0
4,重岳,拂尘,海蒂+铃兰+华法琳,300,7306,1.466,0.0
4,新约能天使,开火成瘾症,巫恋+铃兰+濯尘芙蓉,300,7299,0.783,4.5
4,能天使,过载模式,初雪+铃兰+灵知,300,7299,1.51,0.0
4,赤刃明霄陈,赤霄·绝影-驰,巫恋+海蒂+华法琳,300,7297,1.431,0.0
4,赤刃明霄陈,赤霄·绝影-驰,初雪+海蒂+华法琳,300,7297,1.431,0.0
4,能天使,扫射模式,凛御银灰+巫恋+海蒂,300,7289,1.887,0.0
3,烛煌,众恶的焚场,铃兰+华法琳,300,7289,0.894,0.0
4,烛煌,众恶的焚场,塞雷娅+铃兰+华法琳,300,7289,0.894,6.0
4,烛煌,众恶的焚场,极境+铃兰+华法琳,300,7289,0.894,6.0
4,烛煌,众恶的焚场,铃兰+引星棘刺+华法琳,300,7289,0.894,0.0
4,烛煌,众恶的焚场,铃兰+华法琳+阿斯卡纶,300,7289,0.894,6.0
4,烛煌,众恶的焚场,铃兰+华法琳+予愿安洁莉娜,300,7289,0.894,6.0
4,烛煌,众恶的焚场,铃兰+华法琳+泥岩,300,7289,0.894,6.0
4,烛煌,众恶的焚场,铃兰+华法琳+和弦,300,7289,0.894,6.0
4,烛煌,众恶的焚场,铃兰+华法琳+夜魔,300,7289,0.894,6.0
4,烛煌,众恶的焚场,凛御银灰+海霓+海蒂,300,7288,0.894,6.0
4,涤火杰西卡,饱和迸射,海霓+铃兰+华法琳,1200,7283,1.334,6.0
4,忍冬,隐狐之艺,凛御银灰+铃兰+华法琳,300,7283,1.497,0.0
4,艾拉,“博萨克风暴”,巫恋+灵知+华法琳,1200,7282,4.456,0.0
4,谬因,混沌的本质,凛御银灰+灵知+华法琳,300,7280,1.345,0.0
3,涤火杰西卡,掩蔽护卫,巫恋+华法琳,300,7280,1.529,0.0
4,涤火杰西卡,掩蔽护卫,巫恋+塞雷娅+华法琳,300,7280,1.529,6.0
4,涤火杰西卡,掩蔽护卫,巫恋+华法琳+阿斯卡纶,300,7280,1.529,6.0
4,涤火杰西卡,掩蔽护卫,巫恋+华法琳+予愿安洁莉娜,300,7280,1.529,6.0
4,涤火杰西卡,掩蔽护卫,巫恋+华法琳+泥岩,300,7280,1.529,6.0
4,涤火杰西卡,掩蔽护卫,巫恋+华法琳+和弦,300,7280,1.529,6.0
4,涤火杰西卡,掩蔽护卫,巫恋+华法琳+夜魔,300,7280,1.529,6.0
4,涤火杰西卡,掩蔽护卫,巫恋+华法琳+烛煌,300,7280,1.529,7.5
4,百炼嘉维尔,丛林之魂,初雪+海霓+海蒂,300,7279,1.102,6.0
4,艾拉,“博萨克风暴”,巫恋+海霓+海蒂,300,7279,1.322,6.0
4,百炼嘉维尔,丛林之魂,海霓+濯尘芙蓉+华法琳,300,7277,1.102,10.5
4,能天使,扫射模式,凛御银灰+巫恋+初雪,300,7277,1.882,0.0
4,能天使,扫射模式,凛御银灰+巫恋+初雪,1200,7277,37.253,0.0
4,百炼嘉维尔,丛林之魂,巫恋+初雪+海霓,300,7276,1.101,6.0
4,百炼嘉维尔,丛林之魂,巫恋+初雪+海霓,1200,7276,2.663,6.0
4,灵知,失温症,巫恋+初雪+海霓,300,7276,0.84,6.0
4,涤火杰西卡,饱和迸射,海霓+海蒂+铃兰,300,7273,1.009,6.0
4,烛煌,众恶的焚场,巫恋+初雪+铃兰,300,7273,0.89,0.0
4,领主·Sharp,沉默的爆发,巫恋+海霓+海蒂,300,7272,1.049,6.0
4,新约能天使,开火成瘾症,凛御银灰+海霓+华法琳,1200,7271,1.803,6.0
4,重岳,拂尘,初雪+灵知+华法琳,1200,7271,2.525,0.0
4,涤火杰西卡,饱和迸射,极境+灵知+华法琳,300,7269,1.008,6.0
4,涤火杰西卡,饱和迸射,灵知+引星棘刺+华法琳,300,7269,1.008,0.0
4,艾拉,“博萨克风暴”,海霓+铃兰+华法琳,300,7263,1.317,6.0
4,真言,意识联协,巫恋+灵知+华法琳,300,7261,1.101,0.0
4,真言,意识联协,初雪+灵知+华法琳,300,7261,1.101,0.0
4,涤火杰西卡,饱和迸射,极境+海蒂+华法琳,300,7261,1.006,6.0
4,涤火杰西卡,饱和迸射,海蒂+引星棘刺+华法琳,300,7261,1.006,0.0
4,领主·Sharp,沉默的爆发,凛御银灰+极境+华法琳,300,7257,1.045,6.0
4,领主·Sharp,沉默的爆发,凛御银灰+引星棘刺+华法琳,300,7257,1.045,0.0
3,艾拉,“博萨克风暴”,巫恋+华法琳,300,7250,1.313,0.0
4,艾拉,“博萨克风暴”,巫恋+塞雷娅+华法琳,300,7250,1.313,6.0
4,艾拉,“博萨克风暴”,巫恋+华法琳+阿斯卡纶,300,7250,1.313,6.0
4,艾拉,“博萨克风暴”,巫恋+华法琳+予愿安洁莉娜,300,7250,1.313,6.0
4,艾拉,“博萨克风暴”,巫恋+华法琳+泥岩,300,7250,1.313,6.0
4,艾拉,“博萨克风暴”,巫恋+华法琳+和弦,300,7250,1.313,6.0
4,艾拉,“博萨克风暴”,巫恋+华法琳+夜魔,300,7250,1.313,6.0
4,艾拉,“博萨克风暴”,巫恋+华法琳+烛煌,300,7250,1.313,7.5
4,涤火杰西卡,饱和迸射,凛御银灰+巫恋+初雪,300,7243,1.001,0.0
4,涤火杰西卡,饱和迸射,凛御银灰+巫恋+初雪,1200,7243,1.321,0.0
4,涤火杰西卡,饱和迸射,巫恋+海蒂+濯尘芙蓉,1200,7238,1.32,4.5
3,领主·Sharp,沉默的爆发,初雪+华法琳,1200,7238,1.969,0.0
4,领主·Sharp,沉默的爆发,初雪+塞雷娅+华法琳,1200,7238,1.969,6.0
4,领主·Sharp,沉默的爆发,初雪+华法琳+阿斯卡纶,1200,7238,1.969,6.0
4,领主·Sharp,沉默的爆发,初雪+华法琳+予愿安洁莉娜,1200,7238,1.969,6.0
4,领主·Sharp,沉默的爆发,初雪+华法琳+泥岩,1200,7238,1.969,6.0
4,领主·Sharp,沉默的爆发,初雪+华法琳+和弦,1200,7238,1.969,6.0
4,领主·Sharp,沉默的爆发,初雪+华法琳+夜魔,1200,7238,1.969,6.0
4,领主·Sharp,沉默的爆发,初雪+华法琳+烛煌,1200,7238,1.969,7.5
4,新约能天使,开火成瘾症,凛御银灰+极境+华法琳,1200,7235,1.788,6.0
4,新约能天使,开火成瘾症,凛御银灰+引星棘刺+华法琳,1200,7235,1.788,0.0
4,艾拉,“博萨克风暴”,初雪+海霓+华法琳,1200,7235,4.421,6.0
3,能天使,过载模式,海蒂+华法琳,300,7234,1.487,0.0
4,能天使,过载模式,塞雷娅+海蒂+华法琳,300,7234,1.487,6.0
4,能天使,过载模式,海蒂+华法琳+阿斯卡纶,300,7234,1.487,6.0
4,能天使,过载模式,海蒂+华法琳+予愿安洁莉娜,300,7234,1.487,6.0
4,能天使,过载模式,海蒂+华法琳+泥岩,300,7234,1.487,6.0
4,能天使,过载模式,海蒂+华法琳+和弦,300,7234,1.487,6.0
4,能天使,过载模式,海蒂+华法琳+夜魔,300,7234,1.487,6.0
4,能天使,过载模式,海蒂+华法琳+烛煌,300,7234,1.487,7.5
4,新约能天使,开火成瘾症,凛御银灰+初雪+极境,300,7232,0.766,6.0
4,新约能天使,开火成瘾症,凛御银灰+初雪+引星棘刺,300,7232,0.766,0.0
4,新约能天使,开火成瘾症,巫恋+极境+灵知,300,7231,0.766,6.0
4,新约能天使,开火成瘾症,巫恋+灵知+引星棘刺,300,7231,0.766,0.0
4,佩佩,阻遏混乱锤,初雪+灵知+华法琳,1200,7231,2.534,0.0
4,能天使,过载模式,凛御银灰+初雪+铃兰,300,7230,1.486,0.0
4,真言,无言为真,巫恋+海蒂+华法琳,300,7228,1.475,0.0
4,真言,无言为真,初雪+海蒂+华法琳,300,7228,1.475,0.0
4,能天使,过载模式,巫恋+海蒂+华法琳,1200,7227,29.697,0.0
4,百炼嘉维尔,丛林之魂,凛御银灰+极境+华法琳,300,7227,1.087,6.0
4,百炼嘉维尔,丛林之魂,凛御银灰+引星棘刺+华法琳,300,7227,1.087,0.0
4,谬因,混沌的本质,巫恋+海霓+华法琳,300,7220,1.325,6.0
4,谬因,混沌的本质,初雪+海霓+华法琳,300,7220,1.325,6.0
4,忍冬,隐狐之艺,巫恋+海霓+海蒂,300,7220,1.476,6.0
4,贝洛内,军师的手段,凛御银灰+海蒂+华法琳,300,7216,1.668,0.0
4,隐德来希,灵与欲的惜别,初雪+海蒂+华法琳,300,7216,1.841,0.0
4,予愿安洁莉娜,重力自定义,巫恋+初雪+华法琳,300,7214,1.556,0.0
4,涤火杰西卡,掩蔽护卫,海霓+灵知+华法琳,300,7212,1.505,6.0
4,赤刃明霄陈,赤霄·绝影-驰,巫恋+铃兰+华法琳,300,7210,1.402,0.0
4,赤刃明霄陈,赤霄·绝影-驰,初雪+铃兰+华法琳,300,7210,1.402,0.0
4,领主·Sharp,沉默的爆发,巫恋+初雪+海霓,300,7209,1.032,6.0
4,领主·Sharp,沉默的爆发,巫恋+初雪+海霓,1200,7209,1.957,6.0
4,艾拉,“博萨克风暴”,巫恋+初雪+灵知,300,7208,1.299,0.0
4,艾拉,“博萨克风暴”,巫恋+初雪+灵知,1200,7208,4.401,0.0
4,能天使,过载模式,初雪+极境+铃兰,300,7205,1.477,6.0
4,能天使,过载模式,初雪+铃兰+引星棘刺,300,7205,1.477,0.0
4,百炼嘉维尔,丛林之魂,巫恋+海霓+海蒂,300,7205,1.081,6.0
3,涤火杰西卡,饱和迸射,海蒂+华法琳,300,7203,0.99,0.0
4,涤火杰西卡,饱和迸射,塞雷娅+海蒂+华法琳,300,7203,0.99,6.0
4,涤火杰西卡,饱和迸射,海蒂+华法琳+阿斯卡纶,300,7203,0.99,6.0
4,涤火杰西卡,饱和迸射,海蒂+华法琳+予愿安洁莉娜,300,7203,0.99,6.0
4,涤火杰西卡,饱和迸射,海蒂+华法琳+泥岩,300,7203,0.99,6.0
4,涤火杰西卡,饱和迸射,海蒂+华法琳+和弦,300,7203,0.99,6.0
4,涤火杰西卡,饱和迸射,海蒂+华法琳+夜魔,300,7203,0.99,6.0
4,涤火杰西卡,饱和迸射,海蒂+华法琳+烛煌,300,7203,0.99,7.5
4,艾拉,“博萨克风暴”,凛御银灰+巫恋+华法琳,1200,7203,4.397,0.0
3,灵知,失温症,凛御银灰+海蒂,300,7202,0.821,0.0
4,灵知,失温症,凛御银灰+塞雷娅+海蒂,300,7202,0.821,6.0
4,灵知,失温症,凛御银灰+极境+海蒂,300,7202,0.821,6.0
4,灵知,失温症,凛御银灰+海蒂+引星棘刺,300,7202,0.821,0.0
4,灵知,失温症,凛御银灰+海蒂+阿斯卡纶,300,7202,0.821,6.0
4,灵知,失温症,凛御银灰+海蒂+予愿安洁莉娜,300,7202,0.821,6.0
4,灵知,失温症,凛御银灰+海蒂+泥岩,300,7202,0.821,6.0
4,灵知,失温症,凛御银灰+海蒂+和弦,300,7202,0.821,6.0
4,灵知,失温症,凛御银灰+海蒂+夜魔,300,7202,0.821,6.0
4,灵知,失温症,凛御银灰+海蒂+烛煌,300,7202,0.821,7.5
4,可露希尔,Q.E.D.,初雪+灵知+华法琳,300,7200,1.906,0.0
4,新约能天使,开火成瘾症,海蒂+濯尘芙蓉+华法琳,1200,7197,1.774,4.5
4,真言,无言为真,巫恋+灵知+华法琳,300,7197,1.464,0.0
4,真言,无言为真,初雪+灵知+华法琳,300,7197,1.464,0.0
4,能天使,过载模式,巫恋+极境+海蒂,1200,7197,29.57,6.0
4,能天使,过载模式,巫恋+海蒂+引星棘刺,1200,7197,29.57,0.0
3,涤火杰西卡,饱和迸射,灵知+华法琳,300,7195,0.987,0.0
4,涤火杰西卡,饱和迸射,塞雷娅+灵知+华法琳,300,7195,0.987,6.0
4,涤火杰西卡,饱和迸射,灵知+华法琳+阿斯卡纶,300,7195,0.987,6.0
4,涤火杰西卡,饱和迸射,灵知+华法琳+予愿安洁莉娜,300,7195,0.987,6.0
4,涤火杰西卡,饱和迸射,灵知+华法琳+泥岩,300,7195,0.987,6.0
4,涤火杰西卡,饱和迸射,灵知+华法琳+和弦,300,7195,0.987,6.0
4,涤火杰西卡,饱和迸射,灵知+华法琳+夜魔,300,7195,0.987,6.0
4,涤火杰西卡,饱和迸射,灵知+华法琳+烛煌,300,7195,0.987,7.5
4,重岳,拂尘,凛御银灰+灵知+华法琳,300,7193,1.428,0.0
3,领主·Sharp,沉默的爆发,灵知+华法琳,300,7193,1.027,0.0
4,领主·Sharp,沉默的爆发,塞雷娅+灵知+华法琳,300,7193,1.027,6.0
4,领主·Sharp,沉默的爆发,灵知+华法琳+阿斯卡纶,300,7193,1.027,6.0
4,领主·Sharp,沉默的爆发,灵知+华法琳+予愿安洁莉娜,300,7193,1.027,6.0
4,领主·Sharp,沉默的爆发,灵知+华法琳+泥岩,300,7193,1.027,6.0
4,领主·Sharp,沉默的爆发,灵知+华法琳+和弦,300,7193,1.027,6.0
4,领主·Sharp,沉默的爆发,灵知+华法琳+夜魔,300,7193,1.027,6.0
4,领主·Sharp,沉默的爆发,灵知+华法琳+烛煌,300,7193,1.027,7.5
4,重岳,拂尘,凛御银灰+初雪+华法琳,1200,7192,2.487,0.0
4,新约能天使,开火成瘾症,初雪+极境+灵知,1200,7191,1.772,6.0
4,新约能天使,开火成瘾症,初雪+灵知+引星棘刺,1200,7191,1.772,0.0
4,能天使,扫射模式,巫恋+初雪+铃兰,300,7191,1.848,0.0
4,能天使,扫射模式,巫恋+初雪+铃兰,1200,7191,36.8,0.0
4,涤火杰西卡,掩蔽护卫,初雪+极境+海蒂,300,7188,1.497,6.0
4,涤火杰西卡,掩蔽护卫,初雪+海蒂+引星棘刺,300,7188,1.497,0.0
3,灵知,失温症,海霓+华法琳,300,7186,0.817,6.0
4,灵知,失温症,塞雷娅+海霓+华法琳,300,7186,0.817,12.0
4,灵知,失温症,极境+海霓+华法琳,300,7186,0.817,12.0
4,灵知,失温症,海霓+引星棘刺+华法琳,300,7186,0.817,6.0
4,灵知,失温症,海霓+华法琳+阿斯卡纶,300,7186,0.817,12.0
4,灵知,失温症,海霓+华法琳+予愿安洁莉娜,300,7186,0.817,12.0
4,灵知,失温症,海霓+华法琳+泥岩,300,7186,0.817,12.0
4,灵知,失温症,海霓+华法琳+和弦,300,7186,0.817,12.0
4,灵知,失温症,海霓+华法琳+夜魔,300,7186,0.817,12.0
4,灵知,失温症,海霓+华法琳+烛煌,300,7186,0.817,13.5
4,涤火杰西卡,掩蔽护卫,巫恋+海蒂+濯尘芙蓉,300,7184,1.495,4.5
4,能天使,扫射模式,巫恋+海蒂+铃兰,300,7184,1.846,0.0
4,真言,意识联协,凛御银灰+巫恋+华法琳,300,7182,1.078,0.0
4,真言,意识联协,凛御银灰+初雪+华法琳,300,7182,1.078,0.0
4,涤火杰西卡,饱和迸射,濯尘芙蓉+灵知+华法琳,1200,7179,1.301,4.5
4,新约能天使,开火成瘾症,凛御银灰+铃兰+灵知,300,7176,0.753,0.0
4,能天使,过载模式,极境+海霓+华法琳,300,7176,1.467,12.0
4,能天使,过载模式,海霓+引星棘刺+华法琳,300,7176,1.467,6.0
4,佩佩,阻遏混乱锤,初雪+海蒂+华法琳,300,7173,1.434,0.0
4,烛煌,众恶的焚场,海霓+海蒂+铃兰,300,7173,0.864,6.0
4,谬因,混沌的本质,铃兰+灵知+华法琳,300,7172,1.31,0.0
4,新约能天使,开火成瘾症,巫恋+海蒂+濯尘芙蓉,1200,7170,1.764,4.5
4,涤火杰西卡,饱和迸射,海蒂+濯尘芙蓉+灵知,300,7170,0.981,4.5
4,艾拉,“博萨克风暴”,巫恋+极境+华法琳,1200,7170,4.373,6.0
4,艾拉,“博萨克风暴”,巫恋+引星棘刺+华法琳,1200,7170,4.373,0.0
4,涤火杰西卡,饱和迸射,凛御银灰+极境+华法琳,300,7169,0.98,6.0
4,涤火杰西卡,饱和迸射,凛御银灰+引星棘刺+华法琳,300,7169,0.98,0.0
4,灵知,失温症,凛御银灰+巫恋+铃兰,300,7168,0.813,0.0
4,灵知,失温症,凛御银灰+初雪+铃兰,300,7168,0.813,0.0
4,贝洛内,军师的手段,初雪+濯尘芙蓉+华法琳,300,7166,1.65,4.5
3,烛煌,众恶的焚场,海蒂+华法琳,300,7165,0.862,0.0
4,烛煌,众恶的焚场,塞雷娅+海蒂+华法琳,300,7165,0.862,6.0
4,烛煌,众恶的焚场,极境+海蒂+华法琳,300,7165,0.862,6.0
